WC,VANRHYNSDORP,-31,-45,-17,18,41,22,3118DC,DTT1,Digital Terrestrial Television 1,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",474.000,21
KN,VERULAM,-29,-38,-25,31,2,19,2931CA,DTT1,Digital Terrestrial Television 1,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",554.000,31
NC,VICTORIA WEST,-31,-41,-15,23,13,50,3123CA,DTT1,Digital Terrestrial Television 1,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",650.000,43
WC,VILLIERSDORP,-33,-58,-10,19,30,22,3319DC,DTT1,Digital Terrestrial Television 1,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",730.000,53
MP,VOLKSRUST,-27,-18,-33,29,53,15,2729BD,DTT1,Digital Terrestrial Television 1,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",770.000,58
KN,VRYHEID,-27,-44,-27,30,47,38,2730DB,DTT1,Digital Terrestrial Television 1,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",514.000,26
GP,WELVERDIEND,-26,-26,-48,27,14,53,2627AC,DTT1,Digital Terrestrial Television 1,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",490.000,23
EC,WILLOWMORE,-33,-14,-5,23,27,36,3323AB,DTT1,Digital Terrestrial Television 1,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",490.000,23
FS,WITSIESHOEK,-28,-31,-4,28,50,49,2828DB,DTT1,Digital Terrestrial Television 1,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",578.000,34
NW,ZEERUST,-25,-51,-37,26,2,51,2526CC,DTT1,Digital Terrestrial Television 1,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",482.000,22
NC,ALEXANDER BAY,-28,-36,-39,16,29,55,2816CB,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",538.000,29
WC,AURORA,-33,-49,-39,18,38,29,3318DC,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",706.000,50
FS,BETHLEHEM,-28,-14,-10,28,29,58,2828AB,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",554.000,31
GP,BEZ VALLEY,-26,-11,-41,28,5,0,2628AA,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",770.000,58
FS,BLOEMFONTEIN,-29,-6,-4,26,13,44,2926AA,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",746.000,55
FS,BOESMANSKOP,-30,0,-29,27,12,53,3027AA,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",538.000,29
EC,BUTTERWORTH,-32,-16,-35,28,12,24,3228AC,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",522.000,27
WC,CAPE TOWN,-34,-3,-18,18,23,11,3418AB,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",706.000,50
MP,CAROLINA,-26,-10,-37,30,37,57,2630BA,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",834.000,66
WC,CLIFTON,-33,-56,-31,18,22,36,3318CD,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",538.000,29
MP,DAVEL,-26,-27,-30,29,37,26,2629BC,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",658.000,44
EC,DESPATCH,-33,-45,-53,25,25,29,3325CD,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",698.000,49
KN,DONNYBROOK,-29,-54,-56,29,51,19,2929DD,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",850.000,68
KN,DURBAN,-29,-46,-12,30,43,0,2930DC,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",706.000,50
EC,EAST LONDON,-32,-56,-20,27,48,56,3227DD,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",802.000,62
KN,EMPANGENI,-28,-44,-38,31,53,31,2831DB,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",754.000,56
KN,ESHOWE,-28,-51,-29,31,17,37,2831CD,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",754.000,56
WC,FISHHOEK,-34,-8,-59,18,26,8,3418AB,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",706.000,50
WC,FRANSCHHOEK,-33,-54,-26,19,4,23,3319CC,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",706.000,50
WC,GEORGE,-33,-55,-38,22,27,3,3322CD,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",850.000,68
KN,GLENCOE,-28,-9,-4,29,56,51,2829BB,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",722.000,52
WC,GRABOUW,-34,-6,-7,18,58,0,3418BB,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",706.000,50
EC,GRAHAMSTOWN,-33,-17,-15,26,42,31,3326BC,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",674.000,46
KN,GREYTOWN,-29,0,-46,30,32,10,2930BA,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",802.000,62
GP,HEIDELBERG,-26,-29,-19,28,20,48,2628AD,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",706.000,50
GP,HELDERKRUIN,-26,-6,-5,27,51,27,2627BB,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",770.000,58
WC,HERMANUS,-34,-24,-48,19,13,18,3419AC,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",514.000,26
MP,HOEDSPRUIT,-24,-32,-30,30,52,8,2430DB,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",506.000,25
WC,HOUT BAY,-34,0,-46,18,20,51,3418AB,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",706.000,50
GP,JOHANNESBURG,-26,-11,-31,28,0,26,2628AA,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",770.000,58
FS,KIMBERLEY,-28,-51,-15,24,54,17,2824DD,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",594.000,36
EC,KING WILLIAMS TOWN,-32,-40,-44,27,15,36,3227CB,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",522.000,27
NW,KLERKSDORP,-26,-45,-15,26,24,28,2626CD,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",786.000,60
WC,KNYSNA,-34,-4,-17,23,2,31,3423AA,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",530.000,28
KN,KOKSTAD,-30,-36,-42,29,29,24,3029CB,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",546.000,30
FS,KROONSTAD,-27,-25,-17,27,11,7,2727AC,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",538.000,29
NC,KURUMAN HILLS,-27,-53,-13,23,33,38,2723DC,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",522.000,27
FS,LADYBRAND,-29,-10,-18,27,22,42,2927AB,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",594.000,36
KN,LADYSMITH,-28,-35,-23,29,47,19,2829DB,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",674.000,46
GP,LINMEYER,-26,-16,-8,28,4,16,2628AC,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",770.000,58
LP,LOUIS TRICHARDT,-23,0,-2,29,45,26,2329BB,DTT2,Digital Terrestrial Television 2,"DTT give access to broader range of channels within the same frequency bandwidth and provides a clearer, sharper picture and superior sound quality",546.000,30
